UIK,voters,voted mobile,voted stationary,Turnout,Video
3107,1058,171,317,0.46124763705104,1
3108,433,24,196,0.508083140877598,0
3109,981,137,329,0.475025484199796,0
3110,678,170,335,0.744837758112094,0
3111,207,65,50,0.555555555555556,0
3112,682,52,249,0.441348973607038,0
3113,953,89,571,0.692549842602308,0
3114,852,110,352,0.542253521126761,0
3115,509,23,167,0.37328094302554,0
3116,416,37,152,0.454326923076923,0
3117,319,48,68,0.363636363636364,0
2048,975,12,653,0.682051282051282,0
2049,1037,50,371,0.405978784956606,0
2050,930,25,636,0.710752688172043,0
2051,988,1,365,0.370445344129555,0
2052,1145,42,673,0.624454148471616,0
2053,1148,21,584,0.527003484320557,0
2054,1136,29,824,0.750880281690141,0
2055,1062,64,483,0.515065913370998,0
2056,1083,55,525,0.535549399815328,0
2057,1034,55,601,0.634429400386847,0
2058,1426,9,522,0.372370266479663,1
2059,902,37,359,0.439024390243902,0
2060,1248,10,626,0.509615384615385,0
2061,887,14,259,0.307779030439684,0
2062,1233,32,531,0.456609894566099,0
2063,1655,19,450,0.283383685800604,1
2064,1249,29,463,0.393915132105685,0
2065,1170,14,458,0.403418803418803,0
2066,1168,22,524,0.467465753424658,0
2067,1263,65,312,0.298495645288994,0
2068,837,50,171,0.264038231780167,0
2069,783,46,387,0.553001277139208,0
2070,976,57,539,0.610655737704918,0
2071,1258,51,654,0.560413354531002,0
2072,943,29,476,0.535524920466596,0
2073,975,6,537,0.556923076923077,0
2074,1255,74,918,0.790438247011952,0
2075,1313,100,899,0.760853008377761,0
3605,1505,142,911,0.699667774086379,0
3606,1566,152,894,0.66794380587484,0
3908,1108,60,202,0.236462093862816,0
3909,1010,63,275,0.334653465346535,0
3910,1690,36,412,0.26508875739645,0
3911,1441,15,437,0.313671061762665,0
3912,1965,4,1164,0.59440203562341,0
3913,815,0,579,0.710429447852761,0
3914,447,21,380,0.897091722595078,0
3915,1665,28,776,0.482882882882883,0
3916,1626,62,668,0.448954489544895,0
3917,930,10,503,0.551612903225806,0
3918,1161,0,751,0.646856158484065,0
3919,1060,22,453,0.44811320754717,0
3920,855,27,298,0.380116959064327,0
3921,882,39,389,0.485260770975057,0
3922,864,16,388,0.467592592592593,0
3923,956,3,521,0.548117154811716,0
3924,852,2,547,0.644366197183099,0
3925,448,93,261,0.790178571428571,0
3926,1407,203,416,0.439943141435679,0
3928,763,52,456,0.665792922673657,0
3929,1480,123,518,0.433108108108108,1
3930,1396,120,803,0.661174785100286,0
3931,1423,93,748,0.591004919184821,0
3932,1430,85,527,0.427972027972028,0
3933,1330,72,491,0.423308270676692,0
3934,1648,82,662,0.451456310679612,0
3935,1381,5,292,0.215061549601738,1
3936,1642,75,313,0.236297198538368,1
3938,1722,21,313,0.193960511033682,0
3939,1619,86,480,0.349598517603459,0
3940,1129,100,702,0.71036315323295,0
3941,1108,118,603,0.65072202166065,0
3942,1146,122,687,0.705933682373473,0
3943,1563,188,475,0.424184261036468,1
3944,1670,27,892,0.550299401197605,0
3945,625,16,116,0.2112,0
3946,1505,23,558,0.386046511627907,0
3947,1848,28,648,0.365800865800866,0
3948,994,27,255,0.283702213279678,0
3949,1585,26,452,0.301577287066246,0
3950,1219,39,757,0.652994257588187,0
3951,1234,51,590,0.519448946515397,0
3952,827,11,449,0.556227327690447,0
3953,555,64,244,0.554954954954955,0
3954,1721,120,578,0.405578152237071,1
3955,1107,56,583,0.577235772357724,0
3956,707,50,344,0.557284299858557,0
3957,1090,72,485,0.511009174311927,0
3958,1169,387,459,0.723695466210436,0
3959,1494,101,444,0.36479250334672,1
3960,994,130,205,0.337022132796781,0
3961,1281,167,294,0.359875097580016,0
3962,1194,56,230,0.239530988274707,0
3963,1383,103,481,0.422270426608821,1
3964,658,6,466,0.717325227963526,0
3965,1121,35,544,0.51650312221231,0
3966,953,162,638,0.839454354669465,0
3967,587,64,156,0.374787052810903,0
3968,643,61,194,0.396578538102644,0
3969,1121,35,584,0.552185548617306,0
3970,1132,7,540,0.48321554770318,0
3971,1027,4,529,0.518987341772152,0
3972,1611,36,871,0.56300434512725,0
3973,853,2,501,0.58968347010551,0
3974,1310,97,753,0.648854961832061,0
3975,1411,58,830,0.6293408929837,0
3976,1118,54,572,0.559928443649374,0
3977,1776,61,1145,0.679054054054054,0
3978,659,43,311,0.537177541729894,0
3979,1260,30,963,0.788095238095238,0
3980,450,21,314,0.744444444444444,0
3981,1161,56,709,0.65891472868217,0
3982,1270,5,573,0.45511811023622,0
3983,1474,40,503,0.368385345997286,0
3984,1369,67,912,0.715120525931337,0
3985,1453,44,914,0.659325533379215,0
3986,1279,107,890,0.779515246286161,0
3987,1127,96,711,0.71606033717835,0
3988,1168,101,735,0.715753424657534,0
3989,1051,38,691,0.693625118934348,0
3990,906,19,602,0.685430463576159,0
3991,1057,15,727,0.701986754966887,0
3992,912,12,635,0.709429824561403,0
3118,2193,5,548,0.252165982672139,1
3119,1930,10,493,0.260621761658031,1
3120,2946,7,673,0.23082145281738,1
3121,1808,12,558,0.315265486725664,1
3122,1643,8,431,0.267194157029824,1
3123,1712,9,445,0.26518691588785,1
3124,2237,13,655,0.298614215467144,1
3125,1729,7,476,0.279352226720648,1
3126,1784,14,489,0.28195067264574,1
3127,1952,16,488,0.258196721311475,1
3128,1776,12,435,0.251689189189189,1
3129,1778,6,510,0.290213723284589,1
3130,1856,2,468,0.25323275862069,1
3131,1848,13,492,0.273268398268398,1
3132,2052,14,602,0.300194931773879,1
3133,1737,9,529,0.309729418537709,1
3134,1706,3,517,0.304806565064478,1
3135,1869,4,526,0.283574103798823,0
3136,1818,4,464,0.257425742574257,0
3137,1856,16,537,0.297952586206897,1
3138,1868,8,525,0.285331905781585,1
3139,1736,7,454,0.265552995391705,1
3140,2092,11,480,0.234703632887189,1
3141,1582,3,505,0.321112515802781,1
3142,610,0,158,0.259016393442623,0
3143,1420,16,271,0.202112676056338,0
3144,1302,34,342,0.288786482334869,0
3146,1633,10,362,0.227801592161666,1
3147,1494,8,318,0.218206157965194,1
3149,1572,17,317,0.212468193384224,1
3150,2032,9,437,0.219488188976378,1
3151,1736,17,373,0.224654377880184,1
3152,1746,12,387,0.228522336769759,1
3153,1562,17,370,0.247759282970551,0
3154,1367,12,310,0.23555230431602,0
3155,1501,13,355,0.245169886742172,1
3156,1342,10,317,0.243666169895678,1
3157,1714,6,364,0.215869311551925,1
3158,1580,22,385,0.257594936708861,0
3159,1727,1,346,0.200926462072959,1
3160,1320,7,270,0.209848484848485,0
3161,1778,70,387,0.2570303712036,1
3162,1337,11,304,0.235602094240838,1
3184,1580,3,328,0.209493670886076,1
3185,1604,20,375,0.246259351620948,1
3186,1503,9,274,0.188290086493679,1
3187,1476,9,336,0.233739837398374,1
3188,1482,7,334,0.230094466936572,1
3189,1827,5,399,0.221127531472359,1
3190,1541,4,315,0.207008436080467,1
3191,1745,7,344,0.201146131805158,1
3198,1688,11,318,0.194905213270142,0
3199,1698,11,293,0.179034157832744,0
3200,1613,11,407,0.25914445133292,1
3201,1750,8,453,0.263428571428571,1
3202,1139,18,285,0.266022827041264,0
3203,1473,13,380,0.266802443991853,1
3204,1672,3,296,0.178827751196172,1
3205,778,102,195,0.381748071979434,0
3206,1344,0,270,0.200892857142857,0
3207,1745,26,307,0.190830945558739,1
3208,2275,9,429,0.192527472527473,1
3209,1737,34,360,0.226827864133564,1
3210,845,25,173,0.234319526627219,1
3211,1454,15,326,0.234525447042641,1
3212,1339,39,286,0.242718446601942,1
3213,2152,10,379,0.180762081784387,1
3214,1583,15,302,0.200252684775742,1
3215,1097,12,238,0.227894257064722,1
3217,2119,7,361,0.173666823973572,1
3218,1830,10,514,0.286338797814208,1
3219,1818,20,630,0.357535753575358,0
3220,1192,3,348,0.294463087248322,0
3221,1301,27,346,0.286702536510377,1
3222,1384,7,317,0.234104046242775,1
3223,733,33,205,0.324693042291951,0
3224,1363,20,335,0.260454878943507,1
3225,529,8,159,0.315689981096408,0
3226,1487,27,217,0.16408876933423,0
3564,1418,3,235,0.167842031029619,0
3566,2371,4,427,0.181779839730072,1
3567,1982,40,315,0.179112008072654,1
3568,1858,5,383,0.208826695371367,1
3569,1179,4,436,0.373197625106022,0
4117,1451,18,405,0.291523087525844,0
4120,1380,13,325,0.244927536231884,0
4121,1202,1,301,0.251247920133111,1
4124,1219,7,229,0.193601312551272,0
4125,1251,11,294,0.243804956035172,0
4126,1461,18,352,0.253251197809719,1
4127,1226,5,216,0.18026101141925,1
4128,1359,8,284,0.21486387049301,0
4129,747,37,191,0.305220883534137,0
4130,1827,3,283,0.156540777230432,0
4235,24,0,21,0.875,0
4236,24,0,18,0.75,0
4237,29,0,19,0.655172413793103,0
3145,1448,15,278,0.202348066298343,1
3148,1495,12,362,0.250167224080268,1
3163,1720,2,331,0.193604651162791,1
3164,1554,9,355,0.234234234234234,1
3165,1573,18,306,0.205975842339479,1
3166,1908,14,416,0.225366876310273,1
3167,1851,10,317,0.176661264181524,1
3168,1615,11,413,0.262538699690402,1
3169,1780,9,367,0.21123595505618,1
3170,1612,15,356,0.23014888337469,1
3171,1674,18,369,0.231182795698925,1
3172,2154,98,481,0.268802228412256,1
3173,1828,23,435,0.25054704595186,1
3174,1674,14,368,0.228195937873357,1
3175,1802,31,421,0.250832408435072,1
3176,1837,60,371,0.23462166575939,1
3177,1957,30,335,0.186509964230966,1
3178,1520,6,383,0.255921052631579,1
3179,1819,20,350,0.203408466190214,1
3180,1659,8,445,0.273056057866184,1
3181,1487,8,272,0.188298587760592,1
3182,1088,11,230,0.221507352941176,0
3183,2018,5,404,0.202675916749257,1
3192,1777,4,353,0.200900393922341,0
3193,1946,11,351,0.186022610483042,0
3194,1312,36,259,0.22484756097561,1
3195,1504,25,316,0.226728723404255,1
3196,1094,5,227,0.212065813528336,0
3197,1272,12,262,0.215408805031447,0
3563,1468,23,247,0.183923705722071,1
3565,1269,28,186,0.168636721828211,0
4115,1851,39,378,0.225283630470016,1
4116,1623,13,348,0.222427603203943,1
4118,1570,22,375,0.252866242038217,1
4119,1629,8,329,0.206875383670964,1
4122,1594,8,316,0.203262233375157,0
4123,1232,37,183,0.178571428571429,0
3227,214,3,76,0.369158878504673,0
3228,286,5,50,0.192307692307692,0
3229,1673,3,461,0.277346084877466,0
3230,1564,26,397,0.270460358056266,0
3231,486,9,240,0.512345679012346,0
3232,1720,11,515,0.305813953488372,0
3233,1631,5,447,0.277130594727161,0
3234,1550,7,434,0.284516129032258,0
3235,2067,6,662,0.323173681664248,0
3236,1581,6,527,0.337128399746996,0
3237,1604,5,453,0.285536159600997,0
3238,1777,3,597,0.337647720877884,0
3239,1517,17,500,0.340804218852999,0
654,580,50,121,0.294827586206897,0
3240,1378,26,464,0.355587808417997,1
3241,787,7,415,0.536213468869123,0
3242,913,14,523,0.588170865279299,0
3243,1370,32,385,0.304379562043796,1
3244,1432,36,409,0.310754189944134,1
3245,1159,39,857,0.773080241587575,0
3246,1443,10,575,0.405405405405405,1
3247,957,2,207,0.218390804597701,0
3248,1473,8,493,0.340122199592668,1
3249,1120,68,393,0.411607142857143,1
3250,1460,6,435,0.302054794520548,1
3251,1323,10,400,0.309901738473167,1
3252,1354,30,420,0.332348596750369,1
3253,1285,4,494,0.387548638132296,1
3254,1467,15,625,0.43626448534424,1
3255,1250,10,423,0.3464,1
3256,1241,24,457,0.387590652699436,1
3257,1166,22,404,0.365351629502573,1
3258,1249,29,423,0.361889511609287,1
3259,1098,10,319,0.299635701275046,1
3260,1146,47,300,0.302792321116928,1
3261,1202,4,513,0.430116472545757,1
3262,1116,28,468,0.444444444444444,1
3263,1382,24,407,0.311866859623734,1
3264,1213,4,495,0.411376751854905,0
3265,1059,13,338,0.331444759206799,0
3266,852,38,639,0.794600938967136,0
3267,1236,5,627,0.511326860841424,0
3268,1824,37,1029,0.584429824561403,0
3269,1262,56,427,0.382725832012678,1
3270,1322,38,546,0.441754916792738,1
3271,1285,41,388,0.333852140077821,1
3272,1080,31,421,0.418518518518519,1
3273,1322,29,475,0.381240544629349,1
3274,1020,35,381,0.407843137254902,0
3275,1458,30,446,0.326474622770919,1
3276,1023,1,619,0.606060606060606,0
3277,1198,2,655,0.548414023372287,0
3278,1263,1,592,0.469517022961203,0
3279,1383,13,780,0.573391178597252,0
3280,870,56,639,0.798850574712644,0
3281,1162,48,897,0.813253012048193,0
3282,785,34,606,0.815286624203822,0
3283,1250,40,953,0.7944,0
3284,876,49,481,0.605022831050228,0
3285,679,122,234,0.524300441826215,0
3286,498,94,261,0.71285140562249,0
3287,519,85,292,0.726396917148362,0
3288,892,35,402,0.489910313901345,0
3289,796,32,372,0.507537688442211,0
3290,729,30,376,0.556927297668038,0
3291,815,168,434,0.738650306748466,0
3292,1014,190,465,0.645956607495069,0
3293,709,161,323,0.682651622002821,0
3294,749,0,523,0.69826435246996,0
3295,981,26,688,0.72782874617737,0
3296,1083,323,470,0.732225300092336,0
3297,991,38,692,0.736629667003027,0
3298,1041,43,702,0.715658021133526,0
3299,894,35,592,0.701342281879195,0
3300,1145,42,760,0.700436681222707,0
3301,1051,5,707,0.677450047573739,0
3302,1251,24,836,0.687450039968026,0
3303,1217,54,810,0.709942481511915,0
3304,694,4,357,0.520172910662824,0
3305,1108,3,822,0.744584837545126,0
3306,1504,2,497,0.331781914893617,0
3307,1315,8,629,0.484410646387833,0
3308,1305,10,600,0.467432950191571,0
3309,1433,5,831,0.583391486392184,0
3310,490,6,267,0.557142857142857,0
3311,1074,48,653,0.652700186219739,0
3312,1321,22,433,0.3444360333081,1
3313,1518,30,441,0.310276679841897,1
3314,610,37,372,0.670491803278689,0
3315,943,36,639,0.715800636267232,0
3316,988,0,740,0.748987854251012,0
3317,1832,21,1444,0.799672489082969,0
3318,1065,3,484,0.457276995305164,0
3319,966,3,534,0.555900621118012,0
3320,1371,6,832,0.611232676878191,0
4131,963,23,489,0.531671858774662,0
4132,815,49,428,0.585276073619632,0
4133,877,24,462,0.554161915621437,0
4134,1337,5,328,0.2490650710546,1
4135,1044,2,618,0.593869731800766,0
4136,1236,28,477,0.408576051779935,0
4137,1206,13,178,0.158374792703151,0
4138,643,41,445,0.755832037325039,0
4216,808,791,0,0.978960396039604,0
3321,1370,10,392,0.293430656934307,1
3322,1216,91,440,0.436677631578947,0
3323,1460,17,465,0.33013698630137,1
3324,2072,22,553,0.277509652509652,1
3325,1089,18,339,0.327823691460055,0
3326,1747,13,539,0.315970234688037,1
3327,1379,4,383,0.280638143582306,1
3328,1393,3,451,0.325915290739411,1
3329,1651,4,534,0.325863113264688,1
3330,1605,3,543,0.34018691588785,1
3331,960,11,615,0.652083333333333,0
3332,1964,7,538,0.277494908350305,1
3333,978,10,300,0.316973415132924,0
3334,355,3,113,0.326760563380282,0
3335,1070,22,407,0.400934579439252,0
3336,721,8,190,0.274618585298197,0
3337,501,37,147,0.367265469061876,0
3338,1529,20,452,0.308698495748855,1
3339,1100,10,294,0.276363636363636,1
3340,1685,23,453,0.282492581602374,1
3341,1422,101,353,0.319268635724332,1
3342,1402,73,338,0.293152639087019,1
3343,1609,71,446,0.321317588564326,1
3344,329,15,109,0.376899696048632,0
3345,406,8,169,0.435960591133005,0
3346,1808,50,374,0.234513274336283,1
3347,421,26,196,0.527315914489311,0
3348,373,26,178,0.546916890080429,0
3349,666,31,161,0.288288288288288,0
3350,1128,12,577,0.522163120567376,0
3351,397,84,87,0.430730478589421,0
3352,833,70,269,0.406962785114046,0
3353,1062,83,423,0.476459510357815,0
3354,1029,94,348,0.429543245869776,1
3355,310,100,48,0.47741935483871,0
3356,866,47,317,0.420323325635104,0
3357,279,44,99,0.512544802867383,0
3358,143,27,69,0.671328671328671,0
3359,269,60,75,0.50185873605948,0
3360,327,144,58,0.617737003058104,0
3361,987,64,479,0.550151975683891,0
3362,511,66,160,0.442270058708415,0
3363,189,46,69,0.608465608465608,0
3364,940,54,351,0.430851063829787,0
3365,1656,228,876,0.666666666666667,1
3585,595,27,275,0.507563025210084,0
4139,966,9,335,0.356107660455487,0
4140,1429,3,449,0.31630510846746,1
4141,1323,1,347,0.263038548752834,1
4142,1374,12,449,0.33551673944687,1
4143,1191,20,483,0.422334172963896,0
4144,844,80,509,0.697867298578199,0
4145,952,65,337,0.422268907563025,1
3366,1950,18,715,0.375897435897436,1
3367,1950,17,662,0.348205128205128,1
3368,1895,32,676,0.373614775725594,1
3369,2134,87,679,0.358950328022493,1
3370,834,51,291,0.410071942446043,0
3371,985,40,321,0.366497461928934,0
3372,1119,77,330,0.363717605004468,0
3373,801,82,243,0.405742821473159,0
3374,654,76,165,0.368501529051988,0
3375,887,50,325,0.422773393461105,0
3376,1336,81,356,0.327095808383234,1
3377,1228,86,412,0.405537459283388,0
3378,1805,92,571,0.367313019390582,0
3379,744,42,266,0.413978494623656,0
3380,827,108,289,0.480048367593712,0
3381,1029,4,302,0.297376093294461,1
3382,1977,3,504,0.256449165402124,0
3383,1269,9,323,0.261623325453113,1
3384,1443,2,451,0.313929313929314,1
3385,1368,3,613,0.450292397660819,0
3386,450,20,103,0.273333333333333,0
3387,1332,6,312,0.238738738738739,1
3388,665,14,182,0.294736842105263,0
3389,1161,6,325,0.285099052540913,1
3390,1505,4,483,0.32358803986711,1
3391,1551,4,418,0.272082527401676,1
3392,862,3,197,0.232018561484919,0
3393,1073,1,314,0.293569431500466,1
3394,1393,17,429,0.320172290021536,1
3395,999,6,238,0.244244244244244,1
3396,1382,15,402,0.301736613603473,1
3397,1455,16,445,0.316838487972509,1
3398,1268,6,318,0.255520504731861,1
3399,1390,5,291,0.21294964028777,1
3400,1080,8,280,0.266666666666667,0
3401,1287,11,308,0.247863247863248,1
3402,809,8,214,0.274412855377009,0
3403,1090,0,287,0.263302752293578,1
3404,706,4,164,0.237960339943343,0
3405,1562,11,368,0.242637644046095,0
3406,1556,1,410,0.26413881748072,1
3407,1569,14,432,0.284257488846399,1
3408,336,2,126,0.380952380952381,0
3409,937,10,318,0.350053361792956,1
3410,1372,3,448,0.328717201166181,1
3411,1170,13,331,0.294017094017094,1
3412,1366,14,386,0.292825768667643,1
3413,835,9,272,0.336526946107784,1
3414,1256,7,327,0.265923566878981,1
3415,1223,10,335,0.282093213409648,1
3416,1090,53,267,0.293577981651376,1
3417,1339,17,413,0.321135175504108,1
3418,1674,93,490,0.348267622461171,1
3419,744,3,241,0.327956989247312,1
3420,1276,9,389,0.311912225705329,1
3421,1147,10,365,0.326939843068875,0
3422,1369,3,376,0.276844411979547,1
3423,1490,6,422,0.287248322147651,1
3424,1258,17,500,0.410969793322734,1
3425,609,22,302,0.532019704433498,0
3426,921,2,154,0.169381107491857,0
3427,1333,15,291,0.229557389347337,1
3428,1014,4,325,0.324457593688363,1
3429,246,26,53,0.321138211382114,0
3430,1584,18,391,0.258207070707071,0
3431,1553,11,432,0.285254346426272,0
3432,1554,4,365,0.237451737451737,0
3433,1486,1,453,0.305518169582773,0
3434,779,8,149,0.201540436456996,0
3435,1030,5,665,0.650485436893204,0
3436,853,7,234,0.28253223915592,0
3437,1126,5,251,0.227353463587922,0
3438,1396,8,409,0.298710601719198,0
3439,1366,25,510,0.391654465592972,1
3440,1455,34,455,0.336082474226804,1
3441,1365,0,772,0.565567765567766,0
3442,1019,21,278,0.29342492639843,0
3443,1023,13,225,0.232649071358749,0
3444,1196,3,260,0.219899665551839,1
3445,1485,19,362,0.256565656565657,1
3446,1460,12,313,0.222602739726027,1
3447,1540,15,301,0.205194805194805,1
3448,499,8,127,0.270541082164329,0
3449,335,24,105,0.385074626865672,0
3450,1166,10,584,0.509433962264151,0
3452,349,8,80,0.25214899713467,0
3453,1256,17,514,0.422770700636943,0
3454,1229,5,572,0.469487388120423,0
3455,569,1,174,0.307557117750439,0
3456,1418,32,445,0.33638928067701,0
3457,1506,4,377,0.252988047808765,0
3458,1336,4,438,0.330838323353293,0
3459,856,3,213,0.252336448598131,0
3460,1057,1,328,0.311258278145695,0
3461,1215,2,337,0.279012345679012,0
3462,1187,11,348,0.302443133951137,0
3463,1625,20,409,0.264,0
3464,1379,8,389,0.28788977519942,0
3465,1456,42,371,0.283653846153846,0
3466,680,5,185,0.279411764705882,0
3467,1503,15,459,0.315369261477046,1
3468,1515,4,410,0.273267326732673,1
3469,1059,6,317,0.305004721435316,1
3470,550,24,178,0.367272727272727,0
3483,1582,60,637,0.440581542351454,0
3484,604,20,313,0.551324503311258,0
3485,1145,54,358,0.359825327510917,1
3486,460,70,174,0.530434782608696,0
3487,237,11,92,0.434599156118143,0
3488,212,18,87,0.495283018867925,0
3489,208,7,83,0.432692307692308,0
3490,318,2,165,0.525157232704403,0
3491,313,118,184,0.964856230031949,0
3492,855,56,549,0.707602339181287,0
3493,864,74,574,0.75,0
3494,1074,64,337,0.373370577281192,1
3495,1081,74,412,0.449583718778908,1
3496,996,37,342,0.380522088353414,1
3497,1099,19,333,0.320291173794359,1
3498,1529,17,454,0.308044473512099,1
3499,1169,26,390,0.355859709153122,1
3500,1180,105,412,0.438135593220339,1
3501,1415,21,452,0.334275618374558,1
4146,795,5,230,0.29559748427673,0
4147,1161,2,444,0.384151593453919,0
4148,1080,5,221,0.209259259259259,0
4149,1050,2,306,0.293333333333333,0
4150,704,1,242,0.345170454545455,0
4151,1049,4,261,0.252621544327931,0
4152,1258,9,431,0.349761526232114,1
4153,1204,8,328,0.27906976744186,0
4154,576,4,200,0.354166666666667,0
4155,695,0,172,0.247482014388489,0
4156,1002,11,297,0.307385229540918,0
4157,1136,3,592,0.523767605633803,0
4158,135,1,89,0.666666666666667,0
4159,1010,11,645,0.64950495049505,0
4204,1552,0,559,0.360180412371134,0
4205,768,0,266,0.346354166666667,0
4238,137,0,121,0.883211678832117,0
4239,105,1,99,0.952380952380952,0
2371,1184,15,832,0.715371621621622,0
2372,1167,12,806,0.700942587832048,0
2854,1181,5,796,0.678238780694327,1
3451,1095,13,752,0.698630136986301,0
3502,1147,6,910,0.798605056669573,0
3503,1113,13,758,0.692722371967655,0
3504,1205,58,744,0.665560165975104,1
3505,1156,16,816,0.719723183391003,0
3506,1185,5,801,0.680168776371308,1
3507,1118,14,759,0.691413237924866,0
3508,1137,9,783,0.696569920844327,0
3509,1126,9,755,0.678507992895204,0
3510,1160,11,862,0.752586206896552,0
3511,1251,9,924,0.745803357314149,0
3512,1267,14,849,0.681136543014996,0
1936,551,59,109,0.304900181488203,0
1937,737,26,227,0.343283582089552,0
1938,832,25,645,0.805288461538462,0
1939,533,24,364,0.727954971857411,0
1940,703,22,500,0.7425320056899,0
1941,463,16,126,0.306695464362851,0
3513,1960,21,752,0.394387755102041,0
3514,1712,129,523,0.380841121495327,1
3515,1272,2,676,0.533018867924528,1
3516,1029,1,473,0.46064139941691,0
3517,1612,47,775,0.509925558312655,1
3518,1836,20,733,0.410130718954248,1
3519,1218,8,510,0.425287356321839,1
3520,1102,4,506,0.462794918330309,0
3521,1226,11,306,0.258564437194127,1
3522,1575,13,424,0.277460317460317,1
3523,1687,5,457,0.273858921161826,1
3524,1824,25,496,0.285635964912281,1
3525,1456,15,388,0.276785714285714,1
3526,1537,8,434,0.287573194534808,0
3527,1170,41,350,0.334188034188034,1
3528,1418,10,696,0.497884344146685,1
3529,1973,12,789,0.405980739989863,1
3530,1944,6,1161,0.600308641975309,1
3531,1623,4,872,0.539741219963031,1
3532,2093,54,935,0.472527472527473,1
3533,2148,19,1164,0.55074487895717,1
3534,1573,50,722,0.4907819453274,1
3535,1182,9,417,0.360406091370558,0
3536,1768,8,460,0.264705882352941,1
3537,1746,60,961,0.584765177548683,0
3538,1637,8,770,0.475259621258399,1
3539,1504,11,668,0.451462765957447,1
3540,1140,99,547,0.566666666666667,0
3541,1330,60,395,0.342105263157895,1
3542,1238,11,474,0.391760904684976,0
3543,1337,10,324,0.24981301421092,1
3544,1584,112,870,0.619949494949495,1
3545,1632,103,738,0.51531862745098,1
3546,1310,8,496,0.384732824427481,1
3547,1217,4,276,0.230073952341824,0
3548,1943,34,975,0.519300051466804,1
3549,1241,4,438,0.356164383561644,0
3550,1434,20,361,0.265690376569038,1
3551,1461,26,368,0.269678302532512,1
3552,1675,10,481,0.293134328358209,1
3553,1272,21,645,0.523584905660377,0
3554,1632,7,399,0.248774509803922,1
3555,1874,4,554,0.297758804695838,1
3556,1301,103,709,0.62413528055342,1
3557,991,46,532,0.583249243188698,0
3558,1321,5,431,0.33005299015897,1
3559,2501,9,705,0.285485805677729,1
3560,1227,17,266,0.230643846780766,0
3561,300,291,0,0.97,0
3562,90,49,32,0.9,0
3905,477,43,295,0.708595387840671,0
3906,953,14,301,0.330535152151102,0
3907,912,8,263,0.297149122807018,0
4163,1504,30,394,0.281914893617021,1
4164,1106,50,628,0.613019891500904,0
4165,1341,3,393,0.295302013422819,1
4166,1509,19,607,0.414844267726972,1
4167,1272,24,485,0.400157232704403,1
4168,1162,4,500,0.433734939759036,0
4169,1015,18,251,0.265024630541872,1
4170,1616,5,416,0.260519801980198,1
4171,1692,165,850,0.599881796690307,1
4172,1178,9,340,0.296264855687606,0
4173,1370,8,836,0.616058394160584,0
4174,1694,2,997,0.589728453364817,1
4175,1146,32,581,0.534904013961606,0
4176,1682,11,724,0.436979785969084,1
4177,1514,12,430,0.291941875825627,1
4178,1348,154,602,0.560830860534125,1
4179,790,139,296,0.550632911392405,0
4180,1255,19,503,0.41593625498008,0
4181,1352,11,324,0.247781065088757,1
4182,1605,103,886,0.616199376947041,1
4183,1323,28,742,0.582010582010582,0
4184,1156,10,278,0.249134948096886,0
4185,1222,32,517,0.449263502454992,0
4186,1178,17,506,0.443972835314092,0
4187,1681,35,625,0.392623438429506,1
4188,1223,29,730,0.620605069501227,0
4189,1487,98,516,0.412911903160726,1
4190,1323,88,675,0.576719576719577,1
4191,1221,134,362,0.406224406224406,1
4192,1359,7,630,0.468727005150846,0
